gmaps_link,name,source,xmax,xmin,ymax,ymin,lon_min,lat_min,lon_max,lat_max
"https://www.google.com/maps/@-14.105616085829963,-60.40586380769104,5000m/data=!3m1!1e3",im_0000116480-0000000000_4_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,15290,14790,14460,13960,-60.42832168979403,-14.12807396793295,-60.38340592558805,-14.083158203726974
"https://www.google.com/maps/@-13.571837144006142,-60.1748171166155,5000m/data=!3m1!1e3",im_0000116480-0000000000_5_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,9348,8848,17032,16532,-60.19727499871849,-13.594295026109132,-60.15235923451251,-13.549379261903155
"https://www.google.com/maps/@-14.733718132486333,-60.97494654018076,5000m/data=!3m1!1e3",im_0000116480-0000000000_6_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,22282,21782,8125,7625,-60.99740442228374,-14.75617601458932,-60.95248865807777,-14.711260250383344
"https://www.google.com/maps/@-14.49620357136513,-59.846123554156165,5000m/data=!3m1!1e3",im_0000116480-0000000000_10_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,19638,19138,20691,20191,-59.868581436259156,-14.51866145346812,-59.82366567205318,-14.473745689262143
"https://www.google.com/maps/@-13.196790512886244,-59.67346735654839,5000m/data=!3m1!1e3",im_0000116480-0000000000_11_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,5173,4673,22613,22113,-59.695925238651384,-13.219248394989231,-59.65100947444541,-13.174332630783255
"https://www.google.com/maps/@-13.648732932326775,-60.50054623863724,5000m/data=!3m1!1e3",im_0000116480-0000000000_13_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,10204,9704,13406,12906,-60.523004120740225,-13.671190814429762,-60.47808835653425,-13.626275050223786
"https://www.google.com/maps/@-14.453084437727394,-61.08777493986617,5000m/data=!3m1!1e3",im_0000116480-0000000000_14_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,19158,18658,6869,6369,-61.110232821969156,-14.475542319830382,-61.06531705776318,-14.430626555624405
"https://www.google.com/maps/@-12.982901643737385,-60.7219809561727,5000m/data=!3m1!1e3",im_0000116480-0000000000_17_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,2792,2292,10941,10441,-60.74443883827569,-13.005359525840372,-60.69952307406972,-12.960443761634396
"https://www.google.com/maps/@-13.753745989040347,-60.648947923573786,5000m/data=!3m1!1e3",im_0000116480-0000000000_18_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,11373,10873,11754,11254,-60.67140580567677,-13.776203871143334,-60.626490041470795,-13.731288106937358
"https://www.google.com/maps/@-14.445718252397613,-59.62738378247307,5000m/data=!3m1!1e3",im_0000116480-0000000000_19_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,19076,18576,23126,22626,-59.64984166457605,-14.468176134500602,-59.60492590037008,-14.423260370294626
"https://www.google.com/maps/@-13.353187203851451,-60.87316741849002,5000m/data=!3m1!1e3",im_0000116480-0000000000_20_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,6914,6414,9258,8758,-60.895625300593004,-13.37564508595444,-60.85070953638703,-13.330729321748464
"https://www.google.com/maps/@-13.275482931775112,-60.9399122441001,5000m/data=!3m1!1e3",im_0000116480-0000000000_21_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,6049,5549,8515,8015,-60.96237012620308,-13.297940813878101,-60.91745436199711,-13.253025049672125
"https://www.google.com/maps/@-13.602200200609383,-60.00180159289408,5000m/data=!3m1!1e3",im_0000116480-0000000000_23_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,9686,9186,18958,18458,-60.024259474997066,-13.62465808271237,-59.97934371079109,-13.579742318506394
"https://www.google.com/maps/@-14.16292860095679,-59.81998257938829,5000m/data=!3m1!1e3",im_0000116480-0000000000_24_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,15928,15428,20982,20482,-59.84244046149128,-14.185386483059776,-59.797524697285304,-14.1404707188538
"https://www.google.com/maps/@-13.976258684916752,-60.98258222009577,5000m/data=!3m1!1e3",im_0000116480-0000000000_26_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,13850,13350,8040,7540,-61.00504010219876,-13.99871656701974,-60.96012433799279,-13.953800802813763
"https://www.google.com/maps/@-14.482639010574927,-60.282704782238255,5000m/data=!3m1!1e3",im_0000116480-0000000000_27_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,19487,18987,15831,15331,-60.305162664341246,-14.505096892677914,-60.260246900135265,-14.460181128471937
"https://www.google.com/maps/@-14.521086904735242,-60.6333172376301,5000m/data=!3m1!1e3",im_0000116480-0000000000_28_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,19915,19415,11928,11428,-60.65577511973309,-14.543544786838229,-60.61085935552712,-14.498629022632253
"https://www.google.com/maps/@-14.056837565902272,-59.651368800559055,5000m/data=!3m1!1e3",im_0000116480-0000000000_29_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,14747,14247,22859,22359,-59.673826682662046,-14.079295448005261,-59.628910918456064,-14.034379683799285
"https://www.google.com/maps/@-13.083063797916711,-59.95850279619952,5000m/data=!3m1!1e3",im_0000116480-0000000000_30_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,3907,3407,19440,18940,-59.98096067830251,-13.105521680019699,-59.936044914096534,-13.060605915813724
"https://www.google.com/maps/@-13.814472102246826,-61.02731832124493,5000m/data=!3m1!1e3",im_0000116480-0000000000_31_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,12049,11549,7542,7042,-61.04977620334792,-13.836929984349814,-61.004860439141936,-13.792014220143837
"https://www.google.com/maps/@-13.136154231208176,-60.104568861397354,5000m/data=!3m1!1e3",im_0000116480-0000000000_33_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,4498,3998,17814,17314,-60.127026743500345,-13.158612113311163,-60.08211097929436,-13.113696349105187
"https://www.google.com/maps/@-13.717184556976681,-60.300132098750176,5000m/data=!3m1!1e3",im_0000116480-0000000000_34_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,10966,10466,15637,15137,-60.32258998085316,-13.73964243907967,-60.277674216647185,-13.694726674873694
"https://www.google.com/maps/@-14.495395087609424,-60.89939822478631,5000m/data=!3m1!1e3",im_0000116480-0000000000_35_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,19629,19129,8966,8466,-60.921856106889294,-14.517852969712411,-60.87694034268332,-14.472937205506435
"https://www.google.com/maps/@-14.627177939789757,-59.802285768291135,5000m/data=!3m1!1e3",im_0000116480-0000000000_36_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,21096,20596,21179,20679,-59.824743650394126,-14.649635821892744,-59.779827886188144,-14.60472005768677
"https://www.google.com/maps/@-12.891183653228781,-60.98716362804478,5000m/data=!3m1!1e3",im_0000116480-0000000000_38_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,1771,1271,7989,7489,-61.009621510147774,-12.91364153533177,-60.9647057459418,-12.868725771125794
"https://www.google.com/maps/@-14.421553571254798,-60.89715243657601,5000m/data=!3m1!1e3",im_0000116480-0000000000_39_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,18807,18307,8991,8491,-60.919610318679,-14.444011453357787,-60.87469455447302,-14.39909568915181
"https://www.google.com/maps/@-14.549653330770242,-61.08166639593416,5000m/data=!3m1!1e3",im_0000116480-0000000000_40_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,20233,19733,6937,6437,-61.10412427803715,-14.57211121287323,-61.05920851383117,-14.527195448667253
"https://www.google.com/maps/@-13.06500766070591,-59.88205616552095,5000m/data=!3m1!1e3",im_0000116480-0000000000_41_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,3706,3206,20291,19791,-59.904514047623934,-13.087465542808896,-59.85959828341796,-13.042549778602922
"https://www.google.com/maps/@-13.219338226517642,-59.735271448095816,5000m/data=!3m1!1e3",im_0000116480-0000000000_42_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,5424,4924,21925,21425,-59.757729330198806,-13.241796108620632,-59.71281356599283,-13.196880344414655
"https://www.google.com/maps/@-13.44786963479765,-60.337502014569544,5000m/data=!3m1!1e3",im_0000116480-0000000000_43_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,7968,7468,15221,14721,-60.359959896672535,-13.470327516900637,-60.31504413246656,-13.42541175269466
"https://www.google.com/maps/@-14.599869155152524,-60.773364590424336,5000m/data=!3m1!1e3",im_0000116480-0000000000_45_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,20792,20292,10369,9869,-60.79582247252733,-14.622327037255511,-60.75090670832135,-14.577411273049535
"https://www.google.com/maps/@-14.02449821567397,-59.96541982388724,5000m/data=!3m1!1e3",im_0000116480-0000000000_48_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,14387,13887,19363,18863,-59.98787770599023,-14.046956097776958,-59.942961941784255,-14.002040333570982
"https://www.google.com/maps/@-13.054317708824886,-60.52120749017199,5000m/data=!3m1!1e3",im_0000116480-0000000000_51_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,3587,3087,13176,12676,-60.54366537227498,-13.076775590927875,-60.498749608069,-13.031859826721899
"https://www.google.com/maps/@-13.138669514003709,-60.84469082398343,5000m/data=!3m1!1e3",im_0000116480-0000000000_53_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,4526,4026,9575,9075,-60.86714870608642,-13.161127396106698,-60.82223294188044,-13.116211631900722
"https://www.google.com/maps/@-13.486946349656849,-60.79941573366381,5000m/data=!3m1!1e3",im_0000116480-0000000000_54_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,8403,7903,10079,9579,-60.82187361576679,-13.509404231759836,-60.776957851560816,-13.46448846755386
"https://www.google.com/maps/@-14.579746892788247,-59.777043108807376,5000m/data=!3m1!1e3",im_0000116480-0000000000_55_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,20568,20068,21460,20960,-59.79950099091037,-14.602204774891234,-59.754585226704386,-14.557289010685258
"https://www.google.com/maps/@-13.331897131617819,-60.419787694594895,5000m/data=!3m1!1e3",im_0000116480-0000000000_57_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,6677,6177,14305,13805,-60.442245576697886,-13.354355013720808,-60.397329812491904,-13.309439249514831
"https://www.google.com/maps/@-14.090793883641991,-59.923827826232504,5000m/data=!3m1!1e3",im_0000116480-0000000000_58_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,15125,14625,19826,19326,-59.946285708335495,-14.113251765744979,-59.90136994412952,-14.068336001539002
"https://www.google.com/maps/@-13.708740393305959,-60.83570767114223,5000m/data=!3m1!1e3",im_0000116480-0000000000_60_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,10872,10372,9675,9175,-60.85816555324522,-13.731198275408946,-60.81324978903925,-13.68628251120297
"https://www.google.com/maps/@-14.26659418474418,-60.07672108758965,5000m/data=!3m1!1e3",im_0000116480-0000000000_61_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,17082,16582,18124,17624,-60.09917896969264,-14.28905206684717,-60.05426320548666,-14.244136302641193
"https://www.google.com/maps/@-14.754020057907434,-59.658555322832015,5000m/data=!3m1!1e3",im_0000116480-0000000000_62_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,22508,22008,22779,22279,-59.681013204935,-14.776477940010421,-59.636097440729024,-14.731562175804445
"https://www.google.com/maps/@-14.751414943583487,-60.725394554252354,5000m/data=!3m1!1e3",im_0000116480-0000000000_63_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,22479,21979,10903,10403,-60.747852436355345,-14.773872825686475,-60.70293667214937,-14.728957061480498
"https://www.google.com/maps/@-14.117384016051929,-60.41951820000966,5000m/data=!3m1!1e3",im_0000116480-0000000000_67_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,15421,14921,14308,13808,-60.441976082112646,-14.139841898154916,-60.39706031790667,-14.09492613394894
"https://www.google.com/maps/@-14.564565364486626,-61.09055971724694,5000m/data=!3m1!1e3",im_0000116480-0000000000_68_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,20399,19899,6838,6338,-61.11301759934993,-14.587023246589615,-61.068101835143956,-14.542107482383638
"https://www.google.com/maps/@-13.409960729807805,-60.02560694792325,5000m/data=!3m1!1e3",im_0000116480-0000000000_69_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,7546,7046,18693,18193,-60.048064830026235,-13.432418611910794,-60.00314906582026,-13.387502847704818
"https://www.google.com/maps/@-14.750067470657308,-61.02237758718227,5000m/data=!3m1!1e3",im_0000116480-0000000000_71_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,22464,21964,7597,7097,-61.04483546928526,-14.772525352760296,-60.99991970507928,-14.72760958855432
"https://www.google.com/maps/@-13.346000681578495,-59.7066151905324,5000m/data=!3m1!1e3",im_0000116480-0000000000_73_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,6834,6334,22244,21744,-59.729073072635394,-13.368458563681484,-59.68415730842942,-13.323542799475508
"https://www.google.com/maps/@-14.47311686856326,-60.06531248348133,5000m/data=!3m1!1e3",im_0000116480-0000000000_74_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,19381,18881,18251,17751,-60.08777036558432,-14.495574750666247,-60.042854601378345,-14.45065898646027
"https://www.google.com/maps/@-13.151245927981384,-59.86157457704302,5000m/data=!3m1!1e3",im_0000116480-0000000000_76_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,4666,4166,20519,20019,-59.88403245914601,-13.17370381008437,-59.83911669494004,-13.128788045878395
"https://www.google.com/maps/@-13.892086542794752,-59.62855159234242,5000m/data=!3m1!1e3",im_0000116480-0000000000_77_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,12913,12413,23113,22613,-59.65100947444541,-13.914544424897741,-59.606093710239435,-13.869628660691765
"https://www.google.com/maps/@-13.95272282447282,-60.19592752579231,5000m/data=!3m1!1e3",im_0000116480-0000000000_78_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,13588,13088,16797,16297,-60.2183854078953,-13.975180706575808,-60.17346964368932,-13.930264942369831
"https://www.google.com/maps/@-13.401786060722317,-60.800314048947925,5000m/data=!3m1!1e3",im_0000116480-0000000000_79_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000000000.tif,7455,6955,10069,9569,-60.82277193105091,-13.424243942825306,-60.777856166844934,-13.37932817861933
"https://www.google.com/maps/@-13.377890874164738,-57.75161163770309,5000m/data=!3m1!1e3",im_0000116480-0000023296_0_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,7189,6689,20711,20211,-57.77406951980608,-13.400348756267727,-57.7291537556001,-13.35543299206175
"https://www.google.com/maps/@-13.792193883200662,-58.39741049545662,5000m/data=!3m1!1e3",im_0000116480-0000023296_1_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,11801,11301,13522,13022,-58.4198683775596,-13.81465176530365,-58.37495261335363,-13.769736001097673
"https://www.google.com/maps/@-14.18691361904278,-59.42104076171081,5000m/data=!3m1!1e3",im_0000116480-0000023296_2_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,16195,15695,2127,1627,-59.4434986438138,-14.209371501145768,-59.39858287960782,-14.164455736939791
"https://www.google.com/maps/@-14.274050201602373,-57.82500399641566,5000m/data=!3m1!1e3",im_0000116480-0000023296_3_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,17165,16665,19894,19394,-57.847461878518644,-14.296508083705362,-57.80254611431267,-14.251592319499386
"https://www.google.com/maps/@-13.949129563336342,-58.82087632039056,5000m/data=!3m1!1e3",im_0000116480-0000023296_4_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,13548,13048,8808,8308,-58.843334202493544,-13.97158744543933,-58.79841843828757,-13.926671681233355
"https://www.google.com/maps/@-12.793626613373402,-59.27686115860963,5000m/data=!3m1!1e3",im_0000116480-0000023296_5_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,685,185,3732,3232,-59.29931904071262,-12.81608449547639,-59.25440327650664,-12.771168731270414
"https://www.google.com/maps/@-13.831629924173509,-59.24595911283592,5000m/data=!3m1!1e3",im_0000116480-0000023296_6_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,12240,11740,4076,3576,-59.2684169949389,-13.854087806276496,-59.22350123073293,-13.809172042070522
"https://www.google.com/maps/@-14.429458745755051,-58.76464178360468,5000m/data=!3m1!1e3",im_0000116480-0000023296_7_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,18895,18395,9434,8934,-58.787099665707665,-14.451916627858038,-58.74218390150169,-14.407000863652062
"https://www.google.com/maps/@-14.120528119546346,-58.20148793199015,5000m/data=!3m1!1e3",im_0000116480-0000023296_8_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,15456,14956,15703,15203,-58.223945814093135,-14.142986001649335,-58.17903004988716,-14.098070237443359
"https://www.google.com/maps/@-14.152508143661002,-59.309290340366346,5000m/data=!3m1!1e3",im_0000116480-0000023296_9_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,15812,15312,3371,2871,-59.33174822246933,-14.17496602576399,-59.286832458263355,-14.130050261558013
"https://www.google.com/maps/@-13.905291777471309,-57.777932275527796,5000m/data=!3m1!1e3",im_0000116480-0000023296_10_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,13060,12560,20418,19918,-57.80039015763078,-13.927749659574298,-57.755474393424805,-13.882833895368321
"https://www.google.com/maps/@-14.41283991299884,-57.8921979796678,5000m/data=!3m1!1e3",im_0000116480-0000023296_11_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,18710,18210,19146,18646,-57.91465586177079,-14.435297795101828,-57.86974009756481,-14.390382030895852
"https://www.google.com/maps/@-14.081451404687147,-58.0951274023504,5000m/data=!3m1!1e3",im_0000116480-0000023296_12_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,15021,14521,16887,16387,-58.117585284453384,-14.103909286790136,-58.07266952024741,-14.05899352258416
"https://www.google.com/maps/@-13.13687288343547,-57.683699002223655,5000m/data=!3m1!1e3",im_0000116480-0000023296_13_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,4506,4006,21467,20967,-57.706156884326646,-13.159330765538458,-57.66124112012067,-13.114415001332484
"https://www.google.com/maps/@-14.31070146519445,-59.158822530276325,5000m/data=!3m1!1e3",im_0000116480-0000023296_14_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,17573,17073,5046,4546,-59.18128041237931,-14.333159347297437,-59.136364648173334,-14.288243583091461
"https://www.google.com/maps/@-14.632028842324003,-58.40387836550228,5000m/data=!3m1!1e3",im_0000116480-0000023296_15_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,21150,20650,13450,12950,-58.42633624760526,-14.65448672442699,-58.38142048339929,-14.609570960221014
"https://www.google.com/maps/@-13.473920778037115,-59.47215490137721,5000m/data=!3m1!1e3",im_0000116480-0000023296_16_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,8258,7758,1558,1058,-59.4946127834802,-13.496378660140103,-59.449697019274225,-13.451462895934128
"https://www.google.com/maps/@-12.929811210445921,-58.063057546707334,5000m/data=!3m1!1e3",im_0000116480-0000023296_17_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,2201,1701,17244,16744,-58.08551542881032,-12.952269092548908,-58.04059966460434,-12.907353328342934
"https://www.google.com/maps/@-14.734436784713628,-59.10204900431997,5000m/data=!3m1!1e3",im_0000116480-0000023296_18_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,22290,21790,5678,5178,-59.12450688642296,-14.756894666816617,-59.07959112221698,-14.711978902610639
"https://www.google.com/maps/@-12.828211751812002,-59.53000640567451,5000m/data=!3m1!1e3",im_0000116480-0000023296_19_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,1070,570,914,414,-59.5524642877775,-12.850669633914992,-59.50754852357152,-12.805753869709015
"https://www.google.com/maps/@-12.792189308918811,-58.431905802366806,5000m/data=!3m1!1e3",im_0000116480-0000023296_20_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,669,169,13138,12638,-58.4543636844698,-12.814647191021798,-58.409447920263815,-12.769731426815822
"https://www.google.com/maps/@-14.632657663022886,-59.27380688664362,5000m/data=!3m1!1e3",im_0000116480-0000023296_21_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,21157,20657,3766,3266,-59.29626476874661,-14.655115545125874,-59.251349004540636,-14.610199780919897
"https://www.google.com/maps/@-13.132291475486461,-59.1736447324643,5000m/data=!3m1!1e3",im_0000116480-0000023296_22_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,4455,3955,4881,4381,-59.19610261456728,-13.154749357589449,-59.151186850361306,-13.109833593383474
"https://www.google.com/maps/@-14.266234858630533,-59.459758150456366,5000m/data=!3m1!1e3",im_0000116480-0000023296_23_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,17078,16578,1696,1196,-59.48221603255935,-14.288692740733522,-59.437300268353376,-14.243776976527545
"https://www.google.com/maps/@-13.920024148130869,-58.1199209041921,5000m/data=!3m1!1e3",im_0000116480-0000023296_24_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,13224,12724,16611,16111,-58.14237878629508,-13.942482030233858,-58.09746302208911,-13.897566266027882
"https://www.google.com/maps/@-14.64667138145515,-58.5829126016273,5000m/data=!3m1!1e3",im_0000116480-0000023296_25_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,21313,20813,11457,10957,-58.60537048373028,-14.669129263558139,-58.56045471952431,-14.624213499352162
"https://www.google.com/maps/@-14.056568071317036,-58.609772228622475,5000m/data=!3m1!1e3",im_0000116480-0000023296_26_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,14744,14244,11158,10658,-58.63223011072546,-14.079025953420025,-58.587314346519484,-14.034110189214049
"https://www.google.com/maps/@-14.573548517327822,-58.553627523365,5000m/data=!3m1!1e3",im_0000116480-0000023296_27_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,20499,19999,11783,11283,-58.57608540546799,-14.59600639943081,-58.53116964126201,-14.551090635224833
"https://www.google.com/maps/@-13.754105315153994,-59.474221026530685,5000m/data=!3m1!1e3",im_0000116480-0000023296_28_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,11377,10877,1535,1035,-59.496678908633676,-13.776563197256982,-59.4517631444277,-13.731647433051005
"https://www.google.com/maps/@-13.324890272401687,-59.182178727663434,5000m/data=!3m1!1e3",im_0000116480-0000023296_29_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,6599,6099,4786,4286,-59.20463660976642,-13.347348154504674,-59.15972084556044,-13.302432390298698
"https://www.google.com/maps/@-14.657002007222525,-57.54104653510548,5000m/data=!3m1!1e3",im_0000116480-0000023296_30_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,21428,20928,23055,22555,-57.56350441720846,-14.679459889325512,-57.51858865300249,-14.634544125119538
"https://www.google.com/maps/@-14.407180526708887,-59.21218245815302,5000m/data=!3m1!1e3",im_0000116480-0000023296_31_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,18647,18147,4452,3952,-59.234640340256014,-14.429638408811874,-59.18972457605003,-14.384722644605898
"https://www.google.com/maps/@-14.516056339144171,-58.66843221667548,5000m/data=!3m1!1e3",im_0000116480-0000023296_32_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,19859,19359,10505,10005,-58.69089009877847,-14.53851422124716,-58.645974334572486,-14.493598457041184
"https://www.google.com/maps/@-13.466644424235747,-58.05515237220708,5000m/data=!3m1!1e3",im_0000116480-0000023296_33_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,8177,7677,17332,16832,-58.077610254310066,-13.489102306338735,-58.03269449010409,-13.444186542132758
"https://www.google.com/maps/@-14.07651067062449,-59.326448162293026,5000m/data=!3m1!1e3",im_0000116480-0000023296_34_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,14966,14466,3180,2680,-59.34890604439602,-14.098968552727479,-59.303990280190035,-14.054052788521503
"https://www.google.com/maps/@-14.499527337916373,-59.271291603848084,5000m/data=!3m1!1e3",im_0000116480-0000023296_35_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,19675,19175,3794,3294,-59.293749485951075,-14.521985220019362,-59.2488337217451,-14.477069455813385
"https://www.google.com/maps/@-14.115228059370041,-59.327346477577144,5000m/data=!3m1!1e3",im_0000116480-0000023296_36_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,15397,14897,3170,2670,-59.349804359680135,-14.13768594147303,-59.30488859547416,-14.092770177267054
"https://www.google.com/maps/@-14.49476626691054,-57.74137084346413,5000m/data=!3m1!1e3",im_0000116480-0000023296_37_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,19622,19122,20825,20325,-57.763828725567116,-14.517224149013527,-57.71891296136114,-14.472308384807551
"https://www.google.com/maps/@-13.74197805881838,-58.97583570690118,5000m/data=!3m1!1e3",im_0000116480-0000023296_38_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,11242,10742,7083,6583,-58.99829358900416,-13.764435940921368,-58.95337782479819,-13.719520176715392
"https://www.google.com/maps/@-13.873671079470302,-57.82150056680759,5000m/data=!3m1!1e3",im_0000116480-0000023296_39_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,12708,12208,19933,19433,-57.84395844891058,-13.89612896157329,-57.7990426847046,-13.851213197367315
"https://www.google.com/maps/@-13.27350663815005,-59.17660917290189,5000m/data=!3m1!1e3",im_0000116480-0000023296_40_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,6027,5527,4848,4348,-59.199067055004875,-13.295964520253039,-59.1541512907989,-13.251048756047062
"https://www.google.com/maps/@-13.049107480176994,-58.30209924381153,5000m/data=!3m1!1e3",im_0000116480-0000023296_41_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,3529,3029,14583,14083,-58.324557125914524,-13.071565362279982,-58.27964136170855,-13.026649598074005
"https://www.google.com/maps/@-14.604001405459474,-59.222962241562456,5000m/data=!3m1!1e3",im_0000116480-0000023296_42_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,20838,20338,4332,3832,-59.24542012366545,-14.626459287562461,-59.20050435945947,-14.581543523356485
"https://www.google.com/maps/@-13.245119875171874,-58.51113721042615,5000m/data=!3m1!1e3",im_0000116480-0000023296_43_ndwi,s2_4bands_2017_CplusMG_int16_0000116480-0000023296.tif,5711,5211,12256,11756,-58.53359509252914,-13.26757775727486,-58.48867932832316,-13.222661993068884
